# proteinId	labelId
ENSGALP00010015688	macro-synteny
ENSMGAP00000008284	phylogeny
ENSMGAP00000008284	macro-synteny
ENSTGUP00000031305	phylogeny
ENSTGUP00000031305	macro-synteny
ENSACAP00000028532	phylogeny
ENSACAP00000028532	macro-synteny
ENSCAFP00845032649	phylogeny
ENSCAFP00845032649	macro-synteny
ENSP00000414178	phylogeny
ENSP00000414178	macro-synteny
ENSMUSP00000110248	phylogeny
ENSMUSP00000110248	macro-synteny
ENSMODP00000048567	phylogeny
ENSMODP00000048567	macro-synteny
ENSLOCP00000017833	phylogeny
ENSLOCP00000017833	macro-synteny
ENSDARP00000124812	phylogeny
ENSDARP00000124812	macro-synteny
ENSORLP00000013666	phylogeny
ENSORLP00000013666	macro-synteny
ENSTNIP00000002139	phylogeny
ENSTNIP00000002139	macro-synteny
ENSGACP00000000969	phylogeny
ENSGACP00000000969	macro-synteny
ENSDARP00000037012	phylogeny
ENSDARP00000037012	macro-synteny
ENSCMIP00000031253	phylogeny
ENSCMIP00000031253	macro-synteny
ENSGALP00010015759	phylogeny
ENSGALP00010015759	macro-synteny
ENSMGAP00000008320	phylogeny
ENSMGAP00000008320	macro-synteny
ENSTGUP00000028183	phylogeny
ENSTGUP00000028183	macro-synteny
ENSACAP00000033469	phylogeny
ENSACAP00000033469	macro-synteny
ENSCAFP00845031955	phylogeny
ENSCAFP00845031955	macro-synteny
ENSP00000359423	phylogeny
ENSP00000359423	macro-synteny
ENSMUSP00000125798	phylogeny
ENSMUSP00000125798	macro-synteny
ENSMODP00000050779	phylogeny
ENSMODP00000050779	macro-synteny
ENSORLP00000025535	phylogeny
ENSORLP00000025535	macro-synteny
ENSGACP00000000973	phylogeny
ENSGACP00000000973	macro-synteny
ENSDARP00000125098	phylogeny
ENSDARP00000125098	macro-synteny
ENSLOCP00000017820	phylogeny
ENSLOCP00000017820	macro-synteny
ENSCMIP00000032401	phylogeny
ENSCMIP00000032401	macro-synteny
ENSGALP00010011374	phylogeny
ENSGALP00010011374	macro-synteny
ENSMGAP00000019668	phylogeny
ENSMGAP00000019668	macro-synteny
ENSTGUP00000013187	phylogeny
ENSTGUP00000013187	macro-synteny
ENSP00000345752	phylogeny
ENSP00000345752	macro-synteny
ENSCAFP00845024345	phylogeny
ENSCAFP00845024345	macro-synteny
ENSMUSP00000034396	phylogeny
ENSMUSP00000034396	macro-synteny
ENSMODP00000042151	phylogeny
ENSMODP00000042151	macro-synteny
ENSCMIP00000028618	phylogeny
ENSCMIP00000028618	macro-synteny
ENSTNIP00000007014	phylogeny
ENSTNIP00000007014	macro-synteny
ENSGACP00000026933	phylogeny
ENSGACP00000026933	macro-synteny
ENSORLP00000039585	phylogeny
ENSORLP00000039585	macro-synteny
ENSDARP00000007407	phylogeny
ENSDARP00000007407	macro-synteny
ENSLOCP00000009264	phylogeny
ENSLOCP00000009264	macro-synteny
ENSGALP00010036406	phylogeny
ENSGALP00010036406	macro-synteny
ENSMGAP00000000076	phylogeny
ENSMGAP00000000076	macro-synteny
ENSTGUP00000000754	phylogeny
ENSTGUP00000000754	macro-synteny
ENSORLP00000023232	phylogeny
ENSORLP00000023232	macro-synteny
ENSTNIP00000007132	phylogeny
ENSTNIP00000007132	macro-synteny
ENSGACP00000026604	phylogeny
ENSGACP00000026604	macro-synteny
ENSDARP00000109454	phylogeny
ENSDARP00000109454	macro-synteny
ENSLOCP00000006115	phylogeny
ENSLOCP00000006115	macro-synteny
ENSCAFP00845015333	phylogeny
ENSCAFP00845015333	macro-synteny
ENSP00000278919	phylogeny
ENSP00000278919	macro-synteny
ENSMUSP00000034630	phylogeny
ENSMUSP00000034630	macro-synteny
ENSMODP00000004980	phylogeny
ENSMODP00000004980	macro-synteny
ENSACAP00000000692	phylogeny
ENSACAP00000000692	macro-synteny
ENSCMIP00000009780	phylogeny
ENSCMIP00000009780	macro-synteny
ENSGALP00010009901	phylogeny
ENSGALP00010009901	macro-synteny
ENSTGUP00000037236	phylogeny
ENSTGUP00000037236	macro-synteny
ENSACAP00000037435	phylogeny
ENSACAP00000037435	macro-synteny
ENSMGAP00000030394	phylogeny
ENSMGAP00000030394	macro-synteny
ENSMGAP00000030590	phylogeny
ENSMGAP00000030590	macro-synteny
ENSACAP00000018059	phylogeny
ENSACAP00000018059	macro-synteny
ENSCAFP00845024365	phylogeny
ENSCAFP00845024365	macro-synteny
ENSMUSP00000108106	phylogeny
ENSMUSP00000108106	macro-synteny
ENSP00000385112	phylogeny
ENSP00000385112	macro-synteny
ENSMODP00000019212	phylogeny
ENSMODP00000019212	macro-synteny
ENSCMIP00000047334	phylogeny
ENSCMIP00000047334	macro-synteny
ENSLOCP00000019328	phylogeny
ENSLOCP00000019328	macro-synteny
ENSDARP00000086731	phylogeny
ENSDARP00000086731	macro-synteny
ENSORLP00000039917	phylogeny
ENSORLP00000039917	macro-synteny
ENSTNIP00000012527	phylogeny
ENSTNIP00000012527	macro-synteny
ENSGACP00000009460	phylogeny
ENSGACP00000009460	macro-synteny
ENSORLP00000021060	phylogeny
ENSORLP00000021060	macro-synteny
ENSTNIP00000021790	phylogeny
ENSTNIP00000021790	macro-synteny
ENSGACP00000017738	phylogeny
ENSGACP00000017738	macro-synteny
ENSDARP00000120504	phylogeny
ENSDARP00000120504	macro-synteny
ENSGALP00010030131	phylogeny
ENSGALP00010030131	macro-synteny
ENSTGUP00000029654	phylogeny
ENSTGUP00000029654	macro-synteny
ENSACAP00000036862	phylogeny
ENSACAP00000036862	macro-synteny
ENSCMIP00000010789	phylogeny
ENSCMIP00000010789	macro-synteny
ENSLOCP00000012768	phylogeny
ENSLOCP00000012768	macro-synteny
ENSDARP00000094772	phylogeny
ENSDARP00000094772	macro-synteny
ENSTNIP00000017267	phylogeny
ENSTNIP00000017267	macro-synteny
ENSGACP00000015381	phylogeny
ENSGACP00000015381	macro-synteny
ENSORLP00000012733	phylogeny
ENSORLP00000012733	macro-synteny
ENSCAFP00845021116	phylogeny
ENSCAFP00845021116	macro-synteny
ENSMUSP00000153090	phylogeny
ENSMUSP00000153090	macro-synteny
ENSP00000283268	phylogeny
ENSP00000283268	macro-synteny
ENSMODP00000003329	phylogeny
ENSMODP00000003329	macro-synteny
ENSGALP00010002657	phylogeny
ENSGALP00010002657	macro-synteny
ENSMGAP00000008745	phylogeny
ENSMGAP00000008745	macro-synteny
ENSTGUP00000004619	phylogeny
ENSTGUP00000004619	macro-synteny
ENSP00000411145	phylogeny
ENSP00000411145	macro-synteny
ENSMUSP00000031709	phylogeny
ENSMUSP00000031709	macro-synteny
ENSMODP00000019294	phylogeny
ENSMODP00000019294	macro-synteny
ENSACAP00000033155	phylogeny
ENSACAP00000033155	macro-synteny
ENSLOCP00000019564	phylogeny
ENSLOCP00000019564	macro-synteny
ENSDARP00000007655	phylogeny
ENSDARP00000007655	macro-synteny
ENSORLP00000024811	phylogeny
ENSORLP00000024811	macro-synteny
ENSTNIP00000013321	phylogeny
ENSTNIP00000013321	macro-synteny
ENSGACP00000011420	phylogeny
ENSGACP00000011420	macro-synteny
ENSCMIP00000026944	phylogeny
ENSCMIP00000026944	macro-synteny
ENSGALP00010027124	phylogeny
ENSGALP00010027124	macro-synteny
ENSTGUP00000013476	phylogeny
ENSTGUP00000013476	macro-synteny
ENSMGAP00000014465	phylogeny
ENSMGAP00000014465	macro-synteny
ENSMODP00000051243	phylogeny
ENSMODP00000051243	macro-synteny
ENSCAFP00845006421	phylogeny
ENSCAFP00845006421	macro-synteny
ENSP00000452535	phylogeny
ENSP00000452535	macro-synteny
ENSMUSP00000022386	phylogeny
ENSMUSP00000022386	macro-synteny
ENSACAP00000016130	phylogeny
ENSACAP00000016130	macro-synteny
ENSORLP00000036442	phylogeny
ENSORLP00000036442	macro-synteny
ENSTNIP00000021984	phylogeny
ENSTNIP00000021984	macro-synteny
ENSTNIP00000004309	phylogeny
ENSTNIP00000004309	macro-synteny
ENSGACP00000022889	phylogeny
ENSGACP00000022889	macro-synteny
ENSDARP00000101105	phylogeny
ENSDARP00000101105	macro-synteny
ENSLOCP00000014906	phylogeny
ENSLOCP00000014906	macro-synteny
ENSCMIP00000024375	phylogeny
ENSCMIP00000024375	macro-synteny
ENSCAFP00845006609	phylogeny
ENSCAFP00845006609	macro-synteny
ENSP00000484229	phylogeny
ENSP00000484229	macro-synteny
ENSMUSP00000147037	phylogeny
ENSMUSP00000147037	macro-synteny
ENSTGUP00000025984	phylogeny
ENSTGUP00000025984	macro-synteny
ENSTGUP00000020171	phylogeny
ENSTGUP00000020171	macro-synteny
ENSGALP00010012372	phylogeny
ENSGALP00010012372	macro-synteny
ENSACAP00000008834	phylogeny
ENSACAP00000008834	macro-synteny
ENSORLP00000030680	phylogeny
ENSORLP00000030680	macro-synteny
ENSTNIP00000019285	phylogeny
ENSTNIP00000019285	macro-synteny
ENSGACP00000014310	phylogeny
ENSGACP00000014310	macro-synteny
ENSDARP00000110629	phylogeny
ENSDARP00000110629	macro-synteny
ENSLOCP00000017978	phylogeny
ENSLOCP00000017978	macro-synteny
ENSCMIP00000009293	phylogeny
ENSCMIP00000009293	macro-synteny
ENSGALP00010015862	phylogeny
ENSGALP00010015862	macro-synteny
ENSTGUP00000015484	phylogeny
ENSTGUP00000015484	macro-synteny
ENSACAP00000011393	phylogeny
ENSACAP00000011393	macro-synteny
ENSCAFP00845023479	phylogeny
ENSCAFP00845023479	macro-synteny
ENSMUSP00000035662	phylogeny
ENSMUSP00000035662	macro-synteny
ENSP00000239440	phylogeny
ENSP00000239440	macro-synteny
ENSMODP00000013200	phylogeny
ENSMODP00000013200	macro-synteny
ENSORLP00000037957	phylogeny
ENSORLP00000037957	macro-synteny
ENSTNIP00000005738	phylogeny
ENSTNIP00000005738	macro-synteny
ENSGACP00000021580	phylogeny
ENSGACP00000021580	macro-synteny
ENSDARP00000142557	phylogeny
ENSDARP00000142557	macro-synteny
ENSLOCP00000014176	phylogeny
ENSLOCP00000014176	macro-synteny
ENSCMIP00000041725	phylogeny
ENSCMIP00000041725	macro-synteny
ENSGALP00010020577	phylogeny
ENSGALP00010020577	macro-synteny
ENSMGAP00000027426	phylogeny
ENSMGAP00000027426	macro-synteny
ENSTGUP00000020366	phylogeny
ENSTGUP00000020366	macro-synteny
ENSACAP00000006824	phylogeny
ENSACAP00000006824	macro-synteny
ENSCAFP00845007506	phylogeny
ENSCAFP00845007506	macro-synteny
ENSP00000302895	phylogeny
ENSP00000302895	macro-synteny
ENSMUSP00000075924	phylogeny
ENSMUSP00000075924	macro-synteny
ENSMODP00000046186	phylogeny
ENSMODP00000046186	macro-synteny
ENSORLP00000034143	phylogeny
ENSORLP00000034143	macro-synteny
ENSTNIP00000003021	phylogeny
ENSTNIP00000003021	macro-synteny
ENSTNIP00000008979	phylogeny
ENSTNIP00000008979	macro-synteny
ENSDARP00000137521	phylogeny
ENSDARP00000137521	macro-synteny
ENSCMIP00000025660	phylogeny
ENSCMIP00000025660	macro-synteny
ENSMGAP00000030842	phylogeny
ENSMGAP00000030842	macro-synteny
ENSCAFP00845012841	phylogeny
ENSCAFP00845012841	macro-synteny
ENSP00000377233	phylogeny
ENSP00000377233	macro-synteny
ENSMUSP00000081958	phylogeny
ENSMUSP00000081958	macro-synteny
ENSMODP00000009694	phylogeny
ENSMODP00000009694	macro-synteny
ENSACAP00000014764	phylogeny
ENSACAP00000014764	macro-synteny
ENSTGUP00000022679	phylogeny
ENSTGUP00000022679	macro-synteny
ENSORLP00000014151	phylogeny
ENSORLP00000014151	macro-synteny
ENSTNIP00000022853	phylogeny
ENSTNIP00000022853	macro-synteny
ENSGACP00000010275	phylogeny
ENSGACP00000010275	macro-synteny
ENSTNIP00000007422	phylogeny
ENSTNIP00000007422	macro-synteny
ENSDARP00000123586	phylogeny
ENSDARP00000123586	macro-synteny
ENSLOCP00000009316	phylogeny
ENSLOCP00000009316	macro-synteny
ENSGALP00010002837	phylogeny
ENSGALP00010002837	macro-synteny
ENSMGAP00000015515	phylogeny
ENSMGAP00000015515	macro-synteny
ENSTGUP00000007384	phylogeny
ENSTGUP00000007384	macro-synteny
ENSACAP00000032389	phylogeny
ENSACAP00000032389	macro-synteny
ENSP00000368439	phylogeny
ENSP00000368439	macro-synteny
ENSMUSP00000044280	phylogeny
ENSMUSP00000044280	macro-synteny
ENSCAFP00845042673	phylogeny
ENSCAFP00845042673	macro-synteny
ENSMODP00000009154	phylogeny
ENSMODP00000009154	macro-synteny
ENSCMIP00000012294	phylogeny
ENSCMIP00000012294	macro-synteny
ENSORLP00000027419	phylogeny
ENSORLP00000027419	macro-synteny
ENSGACP00000003404	phylogeny
ENSGACP00000003404	macro-synteny
ENSTNIP00000010985	phylogeny
ENSTNIP00000010985	macro-synteny
ENSDARP00000065287	phylogeny
ENSDARP00000065287	macro-synteny
ENSORLP00000008158	phylogeny
ENSORLP00000008158	macro-synteny
ENSGACP00000027338	phylogeny
ENSGACP00000027338	macro-synteny
ENSTNIP00000012913	phylogeny
ENSTNIP00000012913	macro-synteny
ENSDARP00000136437	phylogeny
ENSDARP00000136437	macro-synteny
ENSLOCP00000002103	phylogeny
ENSLOCP00000002103	macro-synteny
ENSGALP00010020851	phylogeny
ENSGALP00010020851	macro-synteny
ENSTGUP00000026726	phylogeny
ENSTGUP00000026726	macro-synteny
ENSMGAP00000034576	phylogeny
ENSMGAP00000034576	macro-synteny
ENSACAP00000006828	phylogeny
ENSACAP00000006828	macro-synteny
ENSCAFP00845041667	phylogeny
ENSCAFP00845041667	macro-synteny
ENSP00000394617	phylogeny
ENSP00000394617	macro-synteny
ENSMUSP00000078721	phylogeny
ENSMUSP00000078721	macro-synteny
ENSMODP00000050299	phylogeny
ENSMODP00000050299	macro-synteny
ENSCMIP00000031059	phylogeny
ENSCMIP00000031059	macro-synteny
ENSTNIP00000014025	phylogeny
ENSTNIP00000014025	macro-synteny
ENSGACP00000020367	phylogeny
ENSGACP00000020367	macro-synteny
ENSORLP00000028975	phylogeny
ENSORLP00000028975	macro-synteny
ENSDARP00000026096	phylogeny
ENSDARP00000026096	macro-synteny
ENSDARP00000015799	phylogeny
ENSDARP00000015799	macro-synteny
ENSLOCP00000010446	phylogeny
ENSLOCP00000010446	macro-synteny
ENSGALP00010020715	phylogeny
ENSGALP00010020715	macro-synteny
ENSTGUP00000001101	phylogeny
ENSTGUP00000001101	macro-synteny
ENSCAFP00845001084	phylogeny
ENSCAFP00845001084	macro-synteny
ENSP00000479031	phylogeny
ENSP00000479031	macro-synteny
ENSP00000265381	phylogeny
ENSP00000265381	macro-synteny
ENSMUSP00000025830	phylogeny
ENSMUSP00000025830	macro-synteny
ENSCMIP00000023256	phylogeny
ENSCMIP00000023256	macro-synteny
ENSDARP00000141700	phylogeny
ENSDARP00000141700	macro-synteny
ENSTNIP00000008302	phylogeny
ENSTNIP00000008302	macro-synteny
ENSORLP00000016914	phylogeny
ENSORLP00000016914	macro-synteny
ENSDARP00000119815	phylogeny
ENSDARP00000119815	macro-synteny
ENSTNIP00000006231	phylogeny
ENSTNIP00000006231	macro-synteny
ENSLOCP00000011543	phylogeny
ENSLOCP00000011543	macro-synteny
ENSMODP00000057904	phylogeny
ENSMODP00000057904	macro-synteny
ENSACAP00000026466	phylogeny
ENSACAP00000026466	macro-synteny
ENSMGAP00000005706	phylogeny
ENSMGAP00000005706	macro-synteny
ENSORLP00000021658	phylogeny
ENSORLP00000021658	macro-synteny
ENSCMIP00000005073	phylogeny
ENSCMIP00000005073	macro-synteny
ENSORLP00000010005	phylogeny
ENSORLP00000010005	macro-synteny
ENSGACP00000011142	phylogeny
ENSGACP00000011142	macro-synteny
ENSTNIP00000008833	phylogeny
ENSTNIP00000008833	macro-synteny
ENSDARP00000099375	phylogeny
ENSDARP00000099375	macro-synteny
ENSLOCP00000002997	phylogeny
ENSLOCP00000002997	macro-synteny
ENSGALP00010041835	phylogeny
ENSGALP00010041835	macro-synteny
ENSMGAP00000000345	phylogeny
ENSMGAP00000000345	macro-synteny
ENSTGUP00000000146	phylogeny
ENSTGUP00000000146	macro-synteny
ENSCAFP00845011022	phylogeny
ENSCAFP00845011022	macro-synteny
ENSP00000315136	phylogeny
ENSP00000315136	macro-synteny
ENSMUSP00000151985	phylogeny
ENSMUSP00000151985	macro-synteny
ENSMODP00000000717	phylogeny
ENSMODP00000000717	macro-synteny
ENSGALP00010037334	phylogeny
ENSGALP00010037334	macro-synteny
ENSMGAP00000033735	phylogeny
ENSMGAP00000033735	macro-synteny
ENSTGUP00000005798	phylogeny
ENSTGUP00000005798	macro-synteny
ENSCAFP00845030254	phylogeny
ENSCAFP00845030254	macro-synteny
ENSP00000480384	phylogeny
ENSP00000480384	macro-synteny
ENSP00000507394	phylogeny
ENSP00000507394	macro-synteny
ENSMUSP00000032732	phylogeny
ENSMUSP00000032732	macro-synteny
ENSMODP00000048517	phylogeny
ENSMODP00000048517	macro-synteny
ENSORLP00000035297	phylogeny
ENSORLP00000035297	macro-synteny
ENSTNIP00000012262	phylogeny
ENSTNIP00000012262	macro-synteny
ENSGACP00000020562	phylogeny
ENSGACP00000020562	macro-synteny
ENSDARP00000142680	phylogeny
ENSDARP00000142680	macro-synteny
ENSORLP00000043066	phylogeny
ENSORLP00000043066	macro-synteny
ENSDARP00000128304	phylogeny
ENSDARP00000128304	macro-synteny
ENSLOCP00000016881	phylogeny
ENSLOCP00000016881	macro-synteny
ENSCMIP00000024733	phylogeny
ENSCMIP00000024733	macro-synteny
ENSGACP00000008139	phylogeny
ENSGACP00000008139	macro-synteny
ENSGALP00010016418	phylogeny
ENSGALP00010016418	macro-synteny
ENSTGUP00000002089	phylogeny
ENSTGUP00000002089	macro-synteny
ENSACAP00000025633	phylogeny
ENSACAP00000025633	macro-synteny
ENSCAFP00845000002	phylogeny
ENSCAFP00845000002	macro-synteny
ENSP00000262719	phylogeny
ENSP00000262719	macro-synteny
ENSMUSP00000056530	phylogeny
ENSMUSP00000056530	macro-synteny
ENSMODP00000006426	phylogeny
ENSMODP00000006426	macro-synteny
ENSORLP00000021526	phylogeny
ENSORLP00000021526	macro-synteny
ENSGACP00000017208	phylogeny
ENSGACP00000017208	macro-synteny
ENSTNIP00000009467	phylogeny
ENSTNIP00000009467	macro-synteny
ENSDARP00000153247	phylogeny
ENSDARP00000153247	macro-synteny
ENSORLP00000040282	phylogeny
ENSORLP00000040282	macro-synteny
ENSTNIP00000008984	phylogeny
ENSTNIP00000008984	macro-synteny
ENSGACP00000006345	phylogeny
ENSGACP00000006345	macro-synteny
ENSLOCP00000012268	phylogeny
ENSLOCP00000012268	macro-synteny
ENSCMIP00000037085	phylogeny
ENSCMIP00000037085	macro-synteny
ENSGALP00010011724	phylogeny
ENSGALP00010011724	macro-synteny
ENSMGAP00000009227	phylogeny
ENSMGAP00000009227	macro-synteny
ENSMGAP00000024753	phylogeny
ENSMGAP00000024753	macro-synteny
ENSTGUP00000028178	phylogeny
ENSTGUP00000028178	macro-synteny
ENSP00000457991	phylogeny
ENSP00000457991	macro-synteny
ENSMUSP00000136166	phylogeny
ENSMUSP00000136166	macro-synteny
ENSMODP00000002804	phylogeny
ENSMODP00000002804	macro-synteny
ENSORLP00000009956	phylogeny
ENSORLP00000009956	macro-synteny
ENSTNIP00000012208	phylogeny
ENSTNIP00000012208	macro-synteny
ENSGACP00000020839	phylogeny
ENSGACP00000020839	macro-synteny
ENSDARP00000107791	phylogeny
ENSDARP00000107791	macro-synteny
ENSLOCP00000005179	phylogeny
ENSLOCP00000005179	macro-synteny
ENSCMIP00000036988	phylogeny
ENSCMIP00000036988	macro-synteny
ENSGALP00010022858	phylogeny
ENSGALP00010022858	macro-synteny
ENSTGUP00000004806	phylogeny
ENSTGUP00000004806	macro-synteny
ENSMGAP00000018404	phylogeny
ENSMGAP00000018404	macro-synteny
ENSCAFP00845015336	phylogeny
ENSCAFP00845015336	macro-synteny
ENSMUSP00000052863	phylogeny
ENSMUSP00000052863	macro-synteny
ENSP00000370340	phylogeny
ENSP00000370340	macro-synteny
ENSMODP00000027788	phylogeny
ENSMODP00000027788	macro-synteny
ENSACAP00000017529	phylogeny
ENSACAP00000017529	macro-synteny
ENSLOCP00000013922	phylogeny
ENSLOCP00000013922	macro-synteny
ENSORLP00000006538	phylogeny
ENSORLP00000006538	macro-synteny
ENSGACP00000026012	phylogeny
ENSGACP00000026012	macro-synteny
ENSTNIP00000009991	phylogeny
ENSTNIP00000009991	macro-synteny
ENSCMIP00000042068	phylogeny
ENSCMIP00000042068	macro-synteny
ENSGALP00010042000	phylogeny
ENSGALP00010042000	macro-synteny
ENSMGAP00000029734	phylogeny
ENSMGAP00000029734	macro-synteny
ENSTGUP00000028015	phylogeny
ENSTGUP00000028015	macro-synteny
ENSACAP00000006903	phylogeny
ENSACAP00000006903	macro-synteny
ENSCAFP00845013859	phylogeny
ENSCAFP00845013859	macro-synteny
ENSMUSP00000152790	phylogeny
ENSMUSP00000152790	macro-synteny
ENSP00000396843	phylogeny
ENSP00000396843	macro-synteny
ENSMODP00000053237	phylogeny
ENSMODP00000053237	macro-synteny
ENSLOCP00000001481	phylogeny
ENSLOCP00000001481	macro-synteny
ENSDARP00000083101	phylogeny
ENSDARP00000083101	macro-synteny
ENSORLP00000026245	phylogeny
ENSORLP00000026245	macro-synteny
ENSTNIP00000005767	phylogeny
ENSTNIP00000005767	macro-synteny
ENSGACP00000002639	phylogeny
ENSGACP00000002639	macro-synteny
ENSTNIP00000006590	phylogeny
ENSTNIP00000006590	macro-synteny
ENSCMIP00000005606	phylogeny
ENSCMIP00000005606	macro-synteny
ENSGALP00010037377	phylogeny
ENSGALP00010037377	macro-synteny
ENSTGUP00000028310	phylogeny
ENSTGUP00000028310	macro-synteny
ENSACAP00000040320	phylogeny
ENSACAP00000040320	macro-synteny
ENSMGAP00000019501	phylogeny
ENSMGAP00000019501	macro-synteny
ENSMODP00000003005	phylogeny
ENSMODP00000003005	macro-synteny
ENSCAFP00845007918	phylogeny
ENSCAFP00845007918	macro-synteny
ENSP00000384523	phylogeny
ENSP00000384523	macro-synteny
ENSMUSP00000074899	phylogeny
ENSMUSP00000074899	macro-synteny
ENSCMIP00000047373	phylogeny
ENSCMIP00000047373	macro-synteny
ENSLOCP00000012129	phylogeny
ENSLOCP00000012129	macro-synteny
ENSDARP00000123045	phylogeny
ENSDARP00000123045	macro-synteny
ENSMGAP00000007760	phylogeny
ENSMGAP00000007760	macro-synteny
ENSACAP00000016806	phylogeny
ENSACAP00000016806	macro-synteny
ENSORLP00000004400	phylogeny
ENSORLP00000004400	macro-synteny
ENSGACP00000004131	phylogeny
ENSGACP00000004131	macro-synteny
ENSTNIP00000006563	phylogeny
ENSTNIP00000006563	macro-synteny
ENSCAFP00845042612	phylogeny
ENSCAFP00845042612	macro-synteny
ENSMUSP00000105386	phylogeny
ENSMUSP00000105386	macro-synteny
ENSP00000467512	phylogeny
ENSP00000467512	macro-synteny
ENSMODP00000052652	phylogeny
ENSMODP00000052652	macro-synteny
ENSACAP00000016804	phylogeny
ENSACAP00000016804	macro-synteny
ENSGALP00010004615	phylogeny
ENSGALP00010004615	macro-synteny
ENSMGAP00000002329	phylogeny
ENSMGAP00000002329	macro-synteny
ENSTGUP00000028328	phylogeny
ENSTGUP00000028328	macro-synteny
ENSLOCP00000009714	phylogeny
ENSLOCP00000009714	macro-synteny
ENSTNIP00000014105	phylogeny
ENSTNIP00000014105	macro-synteny
ENSORLP00000030934	phylogeny
ENSORLP00000030934	macro-synteny
ENSDARP00000121809	phylogeny
ENSDARP00000121809	macro-synteny
ENSDARP00000137992	phylogeny
ENSDARP00000137992	macro-synteny
ENSORLP00000027752	phylogeny
ENSORLP00000027752	macro-synteny
ENSGACP00000025727	phylogeny
ENSGACP00000025727	macro-synteny
ENSTNIP00000006634	phylogeny
ENSTNIP00000006634	macro-synteny
ENSGALP00010002520	phylogeny
ENSGALP00010002520	macro-synteny
ENSMGAP00000016256	phylogeny
ENSMGAP00000016256	macro-synteny
ENSTGUP00000013851	phylogeny
